,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0,0.07337496353744775,0.35904396103029873,-0.07586857208985032,-0.133231017872511,0.06423820868685405,0.24471681207159193,-0.6570396166249675,-0.11116752701274639,0.02618016347468811,-0.48579478474848764,-0.22571613264140358,0.551912598574239,0.04592767638506262,0.10188534162169907,0.12422013130507494,1.2279305541064869,0.6514792433257054,-0.5171998069472914,-1.0432593655921558,-0.86994099517203,-0.5202398268189368,-0.13465177983639942,1.0926729081056352,1.1164008537006518,0.4815843871207792,0.5141038909843643,1.0523021923393425,0.32156407877945004,1.0607053899655865,0.618960497517044,0.09494431566409413,-0.5905546548144746,1.0060007488586344,0.5754248369676035,0.3377445558596541,-0.2886528311122454,-0.9445906057378156,-0.4593025408311876,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,-0.8035704191234988,1.1618515874685553,-0.12024172373467248,0.5292595085999138,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.7359943387625096,0.9122097711603002,0.24449959148087647,-0.9512264882332893,-0.944190276210299,0.5866064511922027,-1.0083283057704147,0.31847458316549465,0.31172464418307205,0.35100032086652694,0.2594669798787191,0.30400779870017475,0.28974476252886233,-0.7521758378613592,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,-1.599111099180035,0.1387774889497933,-0.011668504195606397,0.18301408671085195,12.247694320220994
1,-0.8725627562389217,0.35904396103029873,0.5724236597407665,0.11344180762410998,0.06423820868685405,0.24471681207159193,-0.6570396166249675,-0.11116752701274639,0.02618016347468811,1.4182599420509536,-0.22571613264140358,0.041271030818605885,-1.5506058360480701,0.10188534162169907,0.12422013130507494,-0.2555436775819457,-0.07183611428306244,2.179627757849301,-0.1834650642921507,0.3901406691440024,-0.5202398268189368,-0.13465177983639942,-0.8563832260840134,-0.926137049059939,-0.6344683195400743,-0.5707501337786359,-0.6896039310341723,0.32156407877945004,-0.6495429472511515,0.618960497517044,0.09494431566409413,2.2209990278892193,-0.13655941709516248,1.171992119373828,0.3377445558596541,-0.2886528311122454,-0.6412279930944917,0.4664649160883461,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,0.41858529196275923,-0.7951632272572445,-0.12024172373467248,-0.3818462114064593,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.771090842995224,-0.31868326571034533,0.24449959148087647,0.6004949339126351,0.5262287139412067,0.5866064511922027,0.07380515064995621,0.31847458316549465,0.31172464418307205,-0.060731012615303295,0.2594669798787191,0.30400779870017475,0.28974476252886233,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,-0.489110050937792,-0.6144386220786311,-0.011668504195606397,0.18301408671085195,12.109010932687042
2,0.07337496353744775,0.35904396103029873,0.06500658287117914,0.4200607412184465,0.06423820868685405,0.24471681207159193,0.8729090919435374,-0.11116752701274639,0.02618016347468811,-0.48579478474848764,-0.22571613264140358,0.551912598574239,0.04592767638506262,0.10188534162169907,0.12422013130507494,1.2279305541064869,0.6514792433257054,-0.5171998069472914,-0.9771213424152324,-0.8214763157752596,-0.5202398268189368,-0.13465177983639942,1.0926729081056352,1.1164008537006518,0.4815843871207792,0.32591492750506834,1.0523021923393425,0.32156407877945004,1.0607053899655865,0.618960497517044,0.09494431566409413,0.3466299060867567,1.0060007488586344,0.09290718208021594,0.3377445558596541,-0.2886528311122454,-0.3016429789415173,-0.3133687545187488,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,-0.5765601481088171,1.1893506246778172,-0.12024172373467248,0.6596746080593449,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.7359943387625096,-0.31868326571034533,0.24449959148087647,0.6004949339126351,0.5262287139412067,0.5866064511922027,-0.9250872706611553,0.31847458316549465,0.31172464418307205,0.6317262300586839,0.2594669798787191,0.30400779870017475,0.28974476252886233,-0.7521758378613592,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,0.9908913467185322,0.1387774889497933,-0.011668504195606397,0.18301408671085195,12.31716669303576
3,0.3098593934815401,0.35904396103029873,-0.3257781480262889,0.10334662405391122,0.06423820868685405,0.24471681207159193,0.8729090919435374,-0.11116752701274639,0.02618016347468811,0.466232578651233,-0.22571613264140358,0.8923403104113278,0.04592767638506262,0.10188534162169907,0.12422013130507494,1.2279305541064869,0.6514792433257054,-0.5171998069472914,1.8006756310155536,0.6324640661278548,-0.5202398268189368,-0.13465177983639942,-1.5060686041472298,-0.6343459200941404,-0.6344683195400743,-0.5707501337786359,-0.6896039310341723,0.32156407877945004,-1.5046671158595204,-0.6556267047042309,2.4052559968237084,-0.5905546548144746,-0.13655941709516248,-0.49927357619066876,0.3377445558596541,-0.2886528311122454,-0.06166956894008201,-0.6873240819443732,0.14133855449556681,-0.15138625098400096,0.2638125652751773,0.28202084942389494,-0.439287424149102,0.9372761169262505,-0.12024172373467248,0.5415113627950371,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.7359943387625096,0.29676325272497744,0.24449959148087647,0.6004949339126351,1.2614382090169596,-1.0082639747679756,-0.8834667531065257,-0.8019420226697399,1.6503069397927341,0.7908042452675729,0.2594669798787191,0.30400779870017475,0.28974476252886233,-0.7521758378613592,-0.1760484242510734,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,-1.599111099180035,-1.3676547331070554,-0.011668504195606397,-3.3022106950001557,11.84939770159144
4,0.07337496353744775,0.35904396103029873,0.7247564529688907,0.8784091976379762,0.06423820868685405,0.24471681207159193,0.8729090919435374,-0.11116752701274639,0.02618016347468811,1.4182599420509536,-0.22571613264140358,1.913623445922594,0.04592767638506262,0.10188534162169907,0.12422013130507494,1.2279305541064869,1.3747946009344731,-0.5171998069472914,-0.9440523308267706,-0.7245469569817187,-0.5202398268189368,-0.13465177983639942,1.0926729081056352,1.1164008537006518,0.4815843871207792,1.366489196155293,1.0523021923393425,0.32156407877945004,1.0607053899655865,0.618960497517044,0.09494431566409413,1.2838144669879878,1.0060007488586344,0.4635684715164364,0.3377445558596541,-0.2886528311122454,-0.17486457365774016,0.1996797129859189,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,0.11226725905892807,1.6178772878554806,-0.12024172373467248,1.282190666676948,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,0.7359943387625096,1.527656289595623,0.24449959148087647,0.6004949339126351,0.5262287139412067,0.5866064511922027,-0.8834667531065257,0.31847458316549465,1.6503069397927341,1.6984846849888804,0.2594669798787191,0.30400779870017475,0.28974476252886233,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,2.100892394960775,0.1387774889497933,-0.011668504195606397,0.18301408671085195,12.429216196844383
5,-0.1631094664066446,0.35904396103029873,0.7617060312373201,0.858650972943622,0.06423820868685405,0.24471681207159193,0.8729090919435374,-0.11116752701274639,0.02618016347468811,-0.48579478474848764,-0.22571613264140358,-0.29915668101848286,0.04592767638506262,0.10188534162169907,0.12422013130507494,-1.7390179092703781,-0.7951514718918303,-0.5171998069472914,-0.6795002381190768,-0.43375888060109574,-0.5202398268189368,-0.13465177983639942,1.0926729081056352,1.1164008537006518,-0.6344683195400743,-0.5707501337786359,-0.6896039310341723,0.32156407877945004,0.20558122135721757,0.618960497517044,0.09494431566409413,-0.5905546548144746,1.0060007488586344,0.632449650727022,0.3377445558596541,-0.2886528311122454,-1.1392860138521876,-0.596115465499099,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,-1.032368657203096,0.5018746944462716,-0.12024172373467248,-0.15314743994231975,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-2.288708171693981,-0.21145358120204893,-0.771090842995224,-0.934129784145668,0.24449959148087647,-0.9512264882332893,-0.944190276210299,0.5866064511922027,-0.5505026126694885,-0.8019420226697399,0.31172464418307205,0.03284429044874903,0.2594669798787191,0.30400779870017475,0.28974476252886233,-0.43293145803401284,-0.25153911369144205,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,-1.6160209683508706,-4.492346384143003,1.3237359981507422,1.3608916961326132,0.8919935999782177,-0.011668504195606397,0.18301408671085195,11.870599909242044
6,-0.8725627562389217,0.35904396103029873,0.370921300339852,0.20853108780272625,0.06423820868685405,0.24471681207159193,-0.6570396166249675,-0.11116752701274639,0.02618016347468811,-0.48579478474848764,-0.22571613264140358,1.2327680222484165,0.04592767638506262,0.10188534162169907,0.12422013130507494,-0.2555436775819457,1.3747946009344731,-0.5171998069472914,-1.1093973887690793,-1.0153350333623414,-0.5202398268189368,-0.13465177983639942,1.0926729081056352,1.1164008537006518,2.7136898004424865,0.4587541958433949,1.0523021923393425,0.32156407877945004,1.0607053899655865,1.8935476997383187,0.09494431566409413,1.2838144669879878,1.0060007488586344,2.029557587832776,0.3377445558596541,-0.2886528311122454,-0.5665192899808374,1.4332762504082532,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,1.345459044973892,-0.7951632272572445,-0.12024172373467248,0.5010658841926782,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.7359943387625096,0.29676325272497744,0.24449959148087647,0.6004949339126351,1.2614382090169596,0.5866064511922027,-1.0915693408796738,0.31847458316549465,0.31172464418307205,0.7627316543483571,0.2594669798787191,0.30400779870017475,0.28974476252886233,1.283007083537974,0.15611060928654868,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,-0.011668504195606397,0.18301408671085195,12.634603026569334
7,0.07337496353744775,0.35904396103029873,0.11058699710955983,0.26483336971808585,0.06423820868685405,0.24471681207159193,0.8729090919435374,-0.11116752701274639,0.02618016347468811,0.466232578651233,-0.22571613264140358,0.21148488673715027,4.83552821368446,0.10188534162169907,0.12422013130507494,1.2279305541064869,0.6514792433257054,0.38174271465157283,-0.018120006349842004,0.6324640661278548,-0.5202398268189368,-0.13465177983639942,-0.2066978480207972,-0.34255479112834164,2.7136898004424865,0.7576425496046296,-0.6896039310341723,0.32156407877945004,-0.6495429472511515,0.618960497517044,0.09494431566409413,0.3466299060867567,-0.13655941709516248,0.9109939333211048,-3.116595560112988,-0.09022046788626462,-0.7951731995105069,0.11303152736290836,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,0.006005541365132103,1.45746623746812,-0.12024172373467248,1.1310859163036924,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.771090842995224,0.29676325272497744,0.24449959148087647,2.1522163560585597,0.5262287139412067,0.5866064511922027,0.28190773842310446,0.31847458316549465,0.31172464418307205,0.05155935106155949,0.2594669798787191,0.30400779870017475,0.28974476252886233,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,-4.492346384143003,0.6180240933165219,1.7308920455466943,0.8919935999782177,-0.011668504195606397,0.18301408671085195,12.206072645530174
8,-0.1631094664066446,-2.155124782874911,-0.8331952248958776,-0.7568972413148813,0.06423820868685405,0.24471681207159193,-0.6570396166249675,-0.11116752701274639,0.02618016347468811,-0.48579478474848764,-0.22571613264140358,-1.1502259606112049,-3.1471393484812027,0.10188534162169907,0.12422013130507494,-1.7390179092703781,0.6514792433257054,-0.5171998069472914,1.3377094687770892,1.6986870128568052,-0.5202398268189368,-0.13465177983639942,0.4429875300424191,-0.6343459200941404,-0.6344683195400743,-0.5707501337786359,-0.6896039310341723,0.32156407877945004,-1.5046671158595204,-0.6556267047042309,0.09494431566409413,-0.5905546548144746,0.43472066588173597,-0.9730181828073765,0.3377445558596541,-0.2886528311122454,0.8710572699334213,-0.2404018613625294,0.14133855449556681,-0.15138625098400096,0.2638125652751773,-4.77013179056245,-0.24552722993787554,0.9281097711898298,-0.12024172373467248,0.6394560502955117,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,4.32857919166548,-0.771090842995224,0.9122097711603002,-1.2245102997210968,2.1522163560585597,0.5262287139412067,-1.0082639747679756,1.9883489581629201,-0.8019420226697399,0.31172464418307205,-0.023300891389682367,-1.7343319181367,0.30400779870017475,0.28974476252886233,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,-0.859110400351873,0.1387774889497933,-0.011668504195606397,-3.3022106950001557,11.77452020265869
9,3.147672552810648,0.35904396103029873,-0.8950230457412214,-0.3845256525798935,0.06423820868685405,0.24471681207159193,-0.6570396166249675,-0.11116752701274639,0.02618016347468811,0.466232578651233,-0.22571613264140358,-1.3204398165297493,-3.1471393484812027,-9.814954576223638,-4.52607196370542,-0.9972807934261619,-0.7951514718918303,0.38174271465157283,1.0731573760693953,1.6986870128568052,-0.5202398268189368,-0.13465177983639942,-0.8563832260840134,-0.926137049059939,-0.6344683195400743,-0.5707501337786359,-0.6896039310341723,0.32156407877945004,-1.5046671158595204,-0.6556267047042309,0.09494431566409413,-0.5905546548144746,1.0060007488586344,0.8934478367797453,0.3377445558596541,-0.2886528311122454,-0.9672296066813473,-0.151473460328387,0.14133855449556681,0.891179439754874,0.2638125652751773,0.28202084942389494,-0.08049450407490376,-0.7951632272572445,-0.12024172373467248,-0.8572546337069995,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,4.32857919166548,-0.771090842995224,-0.934129784145668,0.24449959148087647,2.1522163560585597,0.5262287139412067,0.5866064511922027,1.655384817725883,0.31847458316549465,-1.02685765142659,-1.2538161266819705,2.253265877894138,0.30400779870017475,0.28974476252886233,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06940906799467834,0.43740863460149754,0.18918517963200332,-0.08768781151769862,-1.9691114485941161,0.1387774889497933,-0.011668504195606397,0.18301408671085195,11.678439903447801
